,scraped_city,facility,operator,street,zip_code,city_in_desc,avg_home_price_usd,avg_electricity_cost_usd_per_kwh,avg_water_cost_usd_monthly,facility_count,avg_electricity_cost_usd_per_kwh_score,avg_home_price_usd_score,avg_water_cost_usd_monthly_score,avg_electricity_cost_usd_per_kwh_z_score,avg_home_price_usd_z_score,avg_water_cost_usd_monthly_z_score,index_score
732,Dallas,STACK Infrastructure DFW02A,STACK INFRASTRUCTURE,E Belt Line Road,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
733,Dallas,STACK Infrastructure DFW02B,STACK INFRASTRUCTURE,E Belt Line Road,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
734,Dallas,STACK Infrastructure DFW02E,STACK INFRASTRUCTURE,E Belt Line Road,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
735,Dallas,STACK Infrastructure DFW02C,STACK INFRASTRUCTURE,E Belt Line Road,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
736,Dallas,STACK Infrastructure DFW02D,STACK INFRASTRUCTURE,E Belt Line Road,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
737,Dallas,STACK Infrastructure DFW02F,STACK INFRASTRUCTURE,E Belt Line Road,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
738,Dallas,Equinix DA9,Equinix,2222 East Grauwyler Road,75061,Irving,390000,0.13,57.3,5,1,3,0,-0.694735733,-0.497479331,-1.111025501,2.25
739,Dallas,Vantage Frontier - Shackelford County,Vantage Data Centers,TX-351 & Farm to Market Road 604,79601,Abilene,415000,0.134,73.4,1,2,4,6,-0.630317946,-0.405011453,0.0499933,3.25
740,Dallas,DataBank DFW9 - Red Oak,DataBank,Batchler Rd & Stainback Rd,75154,Red Oak,350000,0.137,75.2,6,2,1,6,-0.582004606,-0.645427936,0.17979664415156132,3.75
741,Dallas,CyrusOne DFW10 - Whitney,CyrusOne Data Centers,557 County Rd 3610,76692,Whitney,433000,0.144,75,6,3,5,6,-0.469273479,-0.338434581,0.16537405034576674,5
742,Dallas,STACK Infrastructure DFW01C,STACK INFRASTRUCTURE,5601 W Spring Creek Pkwy,75024,Plano,446000,0.143,68.4,7,3,6,4,-0.485377925,-0.290351285,-0.310571545,5
743,Dallas,DataBank DFW8 - Plano,DataBank,8375 Dominion Pkwy,75024,Plano,446000,0.143,68.4,7,3,6,4,-0.485377925,-0.290351285,-0.310571545,5
744,Dallas,DataBank DFW10 - Red Oak,DataBank,Batchler Rd & Stainback Rd,75154,Red Oak,350000,0.137,75.2,6,2,1,6,-0.582004606,-0.645427936,0.17979664415156132,3.75
745,Dallas,Centersquare - Dallas DFW1,Csquare,14901 FAA Blvd,76155,Fort Worth,387000,0.138,75.5,1,2,3,6,-0.565900159,-0.508575476,0.2014305348602527,3
746,Dallas,QTS Fort Worth 1 DC1,QTS Data Centers,14100 Park Vista Boulevard,76177,Fort Worth,397000,0.134,72.7,3,2,3,5,-0.630317946,-0.471588325,-0.000485778,3.25
747,Dallas,QTS Irving DC1 & DC2,QTS Data Centers,6431 Longhorn Drive,75063,Irving,319000,0.138,59.4,6,2,0,1,-0.565900159,-0.760088104,-0.959588267,2.25
748,Dallas,CyrusOne DFW17B - Whitney,CyrusOne Data Centers,557 County Rd 3610,76692,Whitney,433000,0.144,75,6,3,5,6,-0.469273479,-0.338434581,0.16537405034576674,5
749,Dallas,CyrusOne DFW11 - Whitney,CyrusOne Data Centers,557 County Rd 3610,76692,Whitney,433000,0.144,75,6,3,5,6,-0.469273479,-0.338434581,0.16537405034576674,5
750,Dallas,Tier.Net Dallas Data Center,TierNet,1515 Round Table Dr,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
751,Dallas,Aligned DFW-04,Aligned Data Centers,601 North Star Rd,75074,Plano,390000,0.132,60.6,9,1,3,1,-0.66252684,-0.497479331,-0.873052704,3.5
752,Dallas,Equinix DA12-2,Equinix,1550 W Mockingbird Ln,75235,Dallas,393000,0.137,72.1,5,2,3,5,-0.582004606,-0.486383186,-0.04375356,3.75
753,Dallas,KDC Richardson,KDC,1510 E Lookout Dr,75082,Richardson,430000,0.144,69.2,4,3,5,4,-0.469273479,-0.349530726,-0.25288117,4
754,Dallas,Riot Platforms Corsicana,"Riot Platforms, Inc.",6980 Farm to Market Rd 709,75110,Corsicana,445000,0.146,66.1,1,4,6,3,-0.437064585,-0.29405,-0.476431374,3.5
755,Dallas,CyrusOne DFW17C - Whitney,CyrusOne Data Centers,557 County Rd 3610,76692,Whitney,433000,0.144,75,6,3,5,6,-0.469273479,-0.338434581,0.16537405034576674,5
756,Dallas,CyrusOne DFW17 - Whitney,CyrusOne Data Centers,557 County Rd 3610,76692,Whitney,433000,0.144,75,6,3,5,6,-0.469273479,-0.338434581,0.16537405034576674,5
757,Dallas,CoreWeave Plano,CoreWeave,1000 Coit Rd,75075,Plano,410000,0.148,63.3,4,4,4,2,-0.404855691,-0.423505029,-0.678347687,3.5
758,Dallas,ServerMania Dallas Data Center,ServerMania Inc,3000 Irving Blvd,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
759,Dallas,Aligned DFW-02,Aligned Data Centers,2800 Summit Avenue,75074,Plano,390000,0.132,60.6,9,1,3,1,-0.66252684,-0.497479331,-0.873052704,3.5
760,Dallas,Edged Dallas-Fort Worth DFW01-2,Edged Energy,N Wildwood Dr,75061,Irving,390000,0.13,57.3,5,1,3,0,-0.694735733,-0.497479331,-1.111025501,2.25
761,Dallas,Cogent Data Center - Dallas 2,"Cogent Communications, Inc.",146 Parkhouse St,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
762,Dallas,Project Orange,Unknown Company,201 Sunrise Road,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
763,Dallas,Skybox Atlantic Station,Skybox Datacenters,2300 W Plano Pkwy,75075,Plano,410000,0.148,63.3,4,4,4,2,-0.404855691,-0.423505029,-0.678347687,3.5
764,Dallas,Skybox Legacy Campus,Skybox Datacenters,within,about 25 miles north of Downtown Austin,75075,479000,0.143,71.4,1,3,7,5,-0.485377925,-0.168293686,-0.094232638,4
765,Dallas,Core Scientific Denton,Core Scientific,8171 Jim Christal Rd,76207,Denton,398000,0.125,58,1,0,3,0,-0.775257967,-0.46788961,-1.060546423,1
766,Dallas,Skybox PowerCampus Dallas,Skybox Datacenters,within,near Interstate 35E,75146,479000,0.143,71.4,1,3,7,5,-0.485377925,-0.168293686,-0.094232638,4
767,Dallas,Consolidated Dallas,Consolidated Communications,400 S Akard St,75202,Dallas,454000,0.144,60.3,6,3,6,1,-0.469273479,-0.260761564,-0.894686594,4
768,Dallas,Nexus Hubbard Campus,Nexus Data Centers,880 State Hwy 171,76648,Hubbard,422000,0.136,54.1,1,2,4,0,-0.598109053,-0.379120447,-1.341787002,1.75
769,Dallas,DataBank Red Oak Campus,DataBank,Batchler Rd & Stainback Rd,75154,Red Oak,350000,0.137,75.2,6,2,1,6,-0.582004606,-0.645427936,0.17979664415156132,3.75
770,Dallas,NTT Garland Campus,"NTT DATA, Inc.",2008-2108 Lookout Drive,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
771,Dallas,Aligned Plano Campus,Aligned Data Centers,2800 Summit Avenue,75074,Plano,390000,0.132,60.6,9,1,3,1,-0.66252684,-0.497479331,-0.873052704,3.5
772,Dallas,Aligned DFW-03,Aligned Data Centers,3801 Britton Rd,76063,Mansfield,436000,0.136,71.3,1,2,5,5,-0.598109053,-0.327338436,-0.101443935,3.25
773,Dallas,Stream DC DFW-VIII - Wilmer,Stream Data Centers,60 Sunrise Road,75146,Wilmer,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
774,Dallas,QTS South Dallas Campus,QTS Data Centers,303 Mason Rd,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
775,Dallas,QTS Irving DC3,QTS Data Centers,6351 Longhorn Drive,75063,Irving,319000,0.138,59.4,6,2,0,1,-0.565900159,-0.760088104,-0.959588267,2.25
776,Dallas,Wowrack Dallas,Wowrack,4939 Reading St,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
777,Dallas,CyrusOne DFW6 - Richardson,CyrusOne Data Centers,1510 E Lookout Dr,75082,Richardson,430000,0.144,69.2,4,3,5,4,-0.469273479,-0.349530726,-0.25288117,4
778,Dallas,CyrusOne Whitney Campus,CyrusOne Data Centers,557 County Rd 3610,76692,Whitney,433000,0.144,75,6,3,5,6,-0.469273479,-0.338434581,0.16537405034576674,5
779,Dallas,Lincoln Red Oak Campus,Lincoln Property Company,within,"Red Oak, Texas along the newly opened Loop 9 highway",75154,479000,0.143,71.4,1,3,7,5,-0.485377925,-0.168293686,-0.094232638,4
780,Dallas,1000 Coit Road,Lincoln Property Company,1000 Coit Rd,75075,Plano,410000,0.148,63.3,4,4,4,2,-0.404855691,-0.423505029,-0.678347687,3.5
781,Dallas,Google Midlothian Data Center,Google,3800 Railport Pkwy,76065,Midlothian,446000,0.134,70,2,2,6,4,-0.630317946,-0.290351285,-0.195190795,3.5
782,Dallas,Psychz Dallas,Psychz Networks,1515 Roundtable Dr,75457,Dallas,450000,0.137,61.1,1,2,6,1,-0.582004606,-0.275556424,-0.836996219,2.5
783,Dallas,Prometheus TX-1,Prometheus Hyperscale,6998 Farm to Market 987,75160,Terrell,391000,0.138,62.9,1,2,3,2,-0.565900159,-0.493780616,-0.707192875,2
784,Dallas,QTS South Dallas DC3,QTS Data Centers,303 Mason Rd,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
785,Dallas,Equinix DA12-1,Equinix,1550 W Mockingbird Ln,75235,Dallas,393000,0.137,72.1,5,2,3,5,-0.582004606,-0.486383186,-0.04375356,3.75
786,Dallas,QTS South Dallas DC1,QTS Data Centers,303 Mason Rd,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
787,Dallas,QTS South Dallas DC2,QTS Data Centers,303 Mason Rd,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
788,Dallas,DataBank - 2323 Bryan St,DataBank,2323 Bryan St,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
789,Dallas,Project Labrador,Unknown Company,1401 Greene Road,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
790,Dallas,365 Data Centers - Dallas,365 Data Centers,2323 Bryan St.,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
791,Dallas,CyrusOne DFW7 - Fort Worth,CyrusOne Data Centers,Asphalt Dr,76179,Fort Worth,395000,0.13,69.7,7,1,3,4,-0.694735733,-0.478985756,-0.216824686,3.75
792,Dallas,Windstream Dallas,Windstream,600 N Pearl St,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
793,Dallas,LightEdge - Dallas,LightEdge,2501 State Hwy 121,75067,Lewisville,426000,0.151,68.7,2,4,5,4,-0.356542351,-0.364325587,-0.288937655,3.75
794,Dallas,Compass Red Oak - 300 Houston School Rd,Compass Datacenters,300 Houston School Rd,75154,Red Oak,350000,0.137,75.2,6,2,1,6,-0.582004606,-0.645427936,0.17979664415156132,3.75
795,Dallas,Yondr Lancaster,Yondr Group,within,"Lancaster, south of Dallas",TBA,479000,0.143,71.4,1,3,7,5,-0.485377925,-0.168293686,-0.094232638,4
796,Dallas,DataBank DFW11 - Red Oak,DataBank,Batchler Rd & Stainback Rd,75154,Red Oak,350000,0.137,75.2,6,2,1,6,-0.582004606,-0.645427936,0.17979664415156132,3.75
797,Dallas,Mobius Partners - Farmers Branch,Mobius Partners,4215 N. Beltwood Pkwy,75244,Farmers Branch,451000,0.139,65.1,5,2,6,3,-0.549795712,-0.271857709,-0.548544343,4
798,Dallas,Edged Dallas-Fort Worth DFW02,Edged Energy,I-20 & Chapin School Rd,76126,Fort Worth,412000,0.133,61.1,1,1,4,1,-0.646422393,-0.416107599,-0.836996219,1.75
799,Dallas,Edged Dallas-Fort Worth DFW01 Campus,Edged Energy,505 N Wildwood Dr,75061,Irving,390000,0.13,57.3,5,1,3,0,-0.694735733,-0.497479331,-1.111025501,2.25
800,Dallas,Meta Fort Worth Data Center,Meta,4500 Like Way,76177,Fort Worth,397000,0.134,72.7,3,2,3,5,-0.630317946,-0.471588325,-0.000485778,3.25
801,Dallas,DataBank DFW12 - Red Oak,DataBank,Batchler Rd & Stainback Rd,75154,Red Oak,350000,0.137,75.2,6,2,1,6,-0.582004606,-0.645427936,0.17979664415156132,3.75
802,Dallas,Project Annie,Soluna Computing,within,Tyson Nick Solar Project,75460,479000,0.143,71.4,1,3,7,5,-0.485377925,-0.168293686,-0.094232638,4
803,Dallas,4099 Hereford Street,Frasier Cole,4099 Hereford St,76043,Glen Rose,465000,0.125,62.4,1,0,7,2,-0.775257967,-0.220075697,-0.743249359,2.5
804,Dallas,PowerHouse Grand Prairie,PowerHouse Data Centers,881 Miller Rd,76065,Midlothian,446000,0.134,70,2,2,6,4,-0.630317946,-0.290351285,-0.195190795,3.5
805,Dallas,Equinix DA12 Campus,Equinix,1550 W Mockingbird Ln,75235,Dallas,393000,0.137,72.1,5,2,3,5,-0.582004606,-0.486383186,-0.04375356,3.75
806,Dallas,Lumen Dallas,Lumen,3180 Irving Blvd.,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
807,Dallas,Lumen Fort Worth 2,Lumen,1101 E 9th St,76102,Fort Worth,443000,0.141,64.7,5,2,6,3,-0.517586819,-0.30144743,-0.577389531,4
808,Dallas,PowerHouse Irving Campus,PowerHouse Data Centers,111 Customer Way,75039,Irving,424000,0.143,61.7,4,3,5,2,-0.485377925,-0.371723017,-0.793728438,3.5
809,Dallas,Eonix Communications Dallas,Eonix Communications Inc,1515 Round Table Drive,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
810,Dallas,Black Mountain Power LLC,Unknown Company,7600-7780 Forest Hill Dr & LonStephenson Rd,76140,Forest Hill,394000,0.138,68.9,2,2,3,4,-0.565900159,-0.482684471,-0.274515061,2.75
811,Dallas,LOGIX Fort Worth,LOGIX FIBER NETWORKS,307-309 West 7th St,76102,Fort Worth,443000,0.141,64.7,5,2,6,3,-0.517586819,-0.30144743,-0.577389531,4
812,Dallas,NocRoom Dallas Colocation and VPS,NocRoom Miami Colocation VPS,33004 Irving Blvd,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
813,Dallas,LOGIX Dallas #1,LOGIX FIBER NETWORKS,2323 Bryan St,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
814,Dallas,Lunavi Dallas,Lunavi,"1950 North Stemmons, Fwy",75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
815,Dallas,Cisco Allen Data Center,Cisco Systems,2260 Chelsea Blvd,75013,Allen,375000,0.133,63.1,7,1,2,2,-0.646422393,-0.552960058,-0.692770281,3
816,Dallas,Cisco Richardson Data Center,Cisco Systems,2300 E President George Bush Hwy,75082,Richardson,430000,0.144,69.2,4,3,5,4,-0.469273479,-0.349530726,-0.25288117,4
817,Dallas,LOGIX Dallas #2,LOGIX FIBER NETWORKS,2914 Taylor Street,75226,Dallas,443000,0.141,62.6,1,2,6,2,-0.517586819,-0.30144743,-0.728826766,2.75
818,Dallas,ATOS Dallas Data Center,Atos Group,2323 Bryan Street,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
819,Dallas,TPx Dallas Data Center,TPx Communications,717 N Harwood St,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
820,Dallas,Synoptek - Dallas Data Center,Synoptek,2323 Bryan Street,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
821,Dallas,IBM DAL07,IBM,1700 Summit Ave,75074,Plano,390000,0.132,60.6,9,1,3,1,-0.66252684,-0.497479331,-0.873052704,3.5
822,Dallas,IBM DAL01,IBM,1950 N. Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
823,Dallas,IBM DAL02/06,IBM,1333 North Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
824,Dallas,PowerHouse Irving - Building A,PowerHouse Data Centers,111 Customer Way,75039,Irving,424000,0.143,61.7,4,3,5,2,-0.485377925,-0.371723017,-0.793728438,3.5
825,Dallas,PowerHouse Irving - Building C,PowerHouse Data Centers,111 Customer Way,75039,Irving,424000,0.143,61.7,4,3,5,2,-0.485377925,-0.371723017,-0.793728438,3.5
826,Dallas,PowerHouse Irving - Building B,PowerHouse Data Centers,111 Customer Way,75039,Irving,424000,0.143,61.7,4,3,5,2,-0.485377925,-0.371723017,-0.793728438,3.5
827,Dallas,ACS Fort Worth Campus,Grupo ACS,10059-10197 Hicks Field Rd,76179,Fort Worth,395000,0.13,69.7,7,1,3,4,-0.694735733,-0.478985756,-0.216824686,3.75
828,Dallas,Lumen Dallas,Lumen,1150 Regal Row,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
829,Dallas,STACK Infrastructure,STACK INFRASTRUCTURE,1950 N Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
830,Dallas,IBM DAL04,IBM,400 Akard St,75202,Dallas,454000,0.144,60.3,6,3,6,1,-0.469273479,-0.260761564,-0.894686594,4
831,Dallas,QTS Irving DC5,QTS Data Centers,6300 Longhorn Drive,75063,Irving,319000,0.138,59.4,6,2,0,1,-0.565900159,-0.760088104,-0.959588267,2.25
832,Dallas,QTS Irving DC6,QTS Data Centers,6300 Longhorn Drive,75063,Irving,319000,0.138,59.4,6,2,0,1,-0.565900159,-0.760088104,-0.959588267,2.25
833,Dallas,Lumen Fort Worth 1,Lumen,1601 Jones Street,76102,Fort Worth,443000,0.141,64.7,5,2,6,3,-0.517586819,-0.30144743,-0.577389531,4
834,Dallas,ACS Fort Worth - Building D,Grupo ACS,1645 Hicks Field Rd E,76179,Fort Worth,395000,0.13,69.7,7,1,3,4,-0.694735733,-0.478985756,-0.216824686,3.75
835,Dallas,CyrusOne DFW4 - Allen,CyrusOne Data Centers,2300 Chelsea Boulevard,75013,Allen,375000,0.133,63.1,7,1,2,2,-0.646422393,-0.552960058,-0.692770281,3
836,Dallas,ACS Fort Worth - Building B,Grupo ACS,10100 Hicks Field Rd,76179,Fort Worth,395000,0.13,69.7,7,1,3,4,-0.694735733,-0.478985756,-0.216824686,3.75
837,Dallas,CyrusOne DFW5 - Allen,CyrusOne Data Centers,2300 Chelsea Boulevard,75013,Allen,375000,0.133,63.1,7,1,2,2,-0.646422393,-0.552960058,-0.692770281,3
838,Dallas,Lumen Dallas 3,Lumen,1201 Main Street,75202,Dallas,454000,0.144,60.3,6,3,6,1,-0.469273479,-0.260761564,-0.894686594,4
839,Dallas,IBM DAL05,IBM,4849 Alpha Rd,75244,Dallas,451000,0.139,65.1,5,2,6,3,-0.549795712,-0.271857709,-0.548544343,4
840,Dallas,ACS Fort Worth - Building E,Grupo ACS,Hillwood Blvd,76179,Fort Worth,395000,0.13,69.7,7,1,3,4,-0.694735733,-0.478985756,-0.216824686,3.75
841,Dallas,ACS Fort Worth - Building C,Grupo ACS,Hillwood Blvd,76179,Fort Worth,395000,0.13,69.7,7,1,3,4,-0.694735733,-0.478985756,-0.216824686,3.75
842,Dallas,ACS Fort Worth - Building A,Grupo ACS,10121 Hicks Field Rd,76179,Fort Worth,395000,0.13,69.7,7,1,3,4,-0.694735733,-0.478985756,-0.216824686,3.75
843,Dallas,Lumen Dallas 4,Lumen,400 S Akrad,75202,Dallas,454000,0.144,60.3,6,3,6,1,-0.469273479,-0.260761564,-0.894686594,4
844,Dallas,Data Canopy - Dallas,Data Canopy,1807 Ross Avenue,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
845,Dallas,Lumen Dallas 2,Lumen,1950 Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
846,Jacksonville,Cologix JAX1,Cologix,421 West Church Street,32202,Jacksonville,303000,0.119,51.6,3,0,0,0,-0.871884648,-0.819267546,-1.522069425,0.75
847,Jacksonville,Cologix JAX2,Cologix,4800 Spring Park Road,32207,Jacksonville,288000,0.137,70.2,2,2,0,4,-0.582004606,-0.874748273,-0.180768201,2
848,Jacksonville,Flexential Jacksonville Data Center,Flexential,4905 Belfort Road,32256,Jacksonville,251000,0.13,60.6,3,1,0,1,-0.694735733,-1.011600732,-0.873052704,1.25
849,Jacksonville,TierPoint Jacksonville,TierPoint,8324 Baymeadows Way,32256,Jacksonville,251000,0.13,60.6,3,1,0,1,-0.694735733,-1.011600732,-0.873052704,1.25
850,Jacksonville,EdgeConneX Jacksonville - EDCJAX01,EdgeConneX,"6602 Executive Park Ct N, Unit #105.",32216,Jacksonville,305000,0.116,62,2,0,0,2,-0.920197988,-0.811870116,-0.772094547,1
851,Jacksonville,CSX Data Center,ColoCSX,6425 Southpoint Pkwy,32216,Jacksonville,305000,0.116,62,2,0,0,2,-0.920197988,-0.811870116,-0.772094547,1
852,Jacksonville,ScaleMatrix Jacksonville,ScaleMatrix,8324 Baymeadows Way,32256,Jacksonville,251000,0.13,60.6,3,1,0,1,-0.694735733,-1.011600732,-0.873052704,1.25
853,Jacksonville,SBA Edge Jacksonville,SBA Edge,800 Water Street,32204,Jacksonville,294000,0.118,60.4,3,0,0,1,-0.887989095,-0.852555982,-0.887475297,1
854,Jacksonville,American Tower EDC Jacksonville,American Tower Corporation,325 17th Ave N,32250,Jacksonville Beach,325000,0.133,50.7,1,1,0,0,-0.646422393,-0.737895814,-1.586971097,0.5
855,Jacksonville,Windstream Jacksonville,Windstream,421 W. Church St.,32202,Jacksonville,303000,0.119,51.6,3,0,0,0,-0.871884648,-0.819267546,-1.522069425,0.75
856,Jacksonville,DC BLOX Palm Coast,DC BLOX Inc.,1035 Town Center Blvd,32164,Palm Coast,275000,0.112,42.2,1,0,0,0,-0.984615775,-0.92283157,-2.199931334,0.25
857,Jacksonville,SBA Edge JaxNAP,SBA Edge,421 West Church Street,32202,Jacksonville,303000,0.119,51.6,3,0,0,0,-0.871884648,-0.819267546,-1.522069425,0.75
858,Jacksonville,Lumen Jacksonville,Lumen,608 W. Adams Street,32204,Jacksonville,294000,0.118,60.4,3,0,0,1,-0.887989095,-0.852555982,-0.887475297,1
859,Jacksonville,Lumen Jacksonville 1,Lumen,4814 Phillips Highway,32207,Jacksonville,288000,0.137,70.2,2,2,0,4,-0.582004606,-0.874748273,-0.180768201,2
860,Jacksonville,Lumen Jacksonville 2,Lumen,608 W. Adams Street,32204,Jacksonville,294000,0.118,60.4,3,0,0,1,-0.887989095,-0.852555982,-0.887475297,1
